Local Decode(TotalCH*Resolution*FPS),Local Decode(Total Bit Rate),Smart Guard(General Motion)(Total DecodeResolution*FPS),Smart Guard(General Motion)(Total Decode Bit Rate),Live View Connection(Server Total UpLoad Bit Rate),Always Record(Total Record Bit Rate),Metadata,Edge Event,IVS Channel(Resolution*FPS),IVS Channel(Bit Rate),const,Loading Avg
186624000,6144,0,0,0,0,0,0,0,0,0,0.1263
373248000,12288,0,0,0,0,0,0,0,0,0,0.2721
559872000,18432,0,0,0,0,0,0,0,0,0,0.3387
746496000,24576,0,0,0,0,0,0,0,0,0,0.8428
559872000,36864,0,0,0,0,0,0,0,0,0,0.7363
497664000,8192,0,0,0,0,0,0,0,0,0,0.1997
622080000,10240,0,0,0,0,0,0,0,0,0,0.2584
870912000,14336,0,0,0,0,0,0,0,0,0,0.5187
1057536000,17408,0,0,0,0,0,0,0,0,0,0.7721
165888000,12288,0,0,0,0,0,0,0,0,0,0.2763
221184000,16384,0,0,0,0,0,0,0,0,0,0.4084
276480000,20480,0,0,0,0,0,0,0,0,0,0.5734
304128000,22528,0,0,0,0,0,0,0,0,0,0.7413
110592000,24576,0,0,0,0,0,0,0,0,0,0.1819
221184000,49152,0,0,0,0,0,0,0,0,0,0.4174
294912000,65536,0,0,0,0,0,0,0,0,0,0.6068
311040000,12288,0,0,0,0,0,0,0,0,0,0.2401
414720000,16384,0,0,0,0,0,0,0,0,0,0.3499
435456000,28672,0,0,0,0,0,0,0,0,0,0.3979
497664000,32768,0,0,0,0,0,0,0,0,0,0.5101
528768000,34816,0,0,0,0,0,0,0,0,0,0.5609
41472000,4096,0,0,0,0,0,0,0,0,0,0.0884
82944000,8192,0,0,0,0,0,0,0,0,0,0.1237
124416000,12288,0,0,0,0,0,0,0,0,0,0.152
165888000,16384,0,0,0,0,0,0,0,0,0,0.1838
186624000,18432,0,0,0,0,0,0,0,0,0,0.2098
207360000,20480,0,0,0,0,0,0,0,0,0,0.2407
110592000,16384,0,0,0,0,0,0,0,0,0,0.2524
165888000,24576,0,0,0,0,0,0,0,0,0,0.4174
221184000,32768,0,0,0,0,0,0,0,0,0,0.6167
248832000,36864,0,0,0,0,0,0,0,0,0,0.7354
518400000,20480,0,0,0,0,0,0,0,0,0,0.4929
622080000,24576,0,0,0,0,0,0,0,0,0,0.6439
673920000,26624,0,0,0,0,0,0,0,0,0,0.7555
186624000,24576,0,0,0,0,0,0,0,0,0,0.2234
311040000,40960,0,0,0,0,0,0,0,0,0,0.4036
590976000,38912,0,0,0,0,0,0,0,0,0,0.6777
622080000,40960,0,0,0,0,0,0,0,0,0,0.7542
559872000,18432,0,0,0,0,0,0,0,0,0,0.4327
622080000,20480,0,0,0,0,0,0,0,0,0,0.5406
684288000,22528,0,0,0,0,0,0,0,0,0,0.6626
373248000,49152,0,0,0,0,0,0,0,0,0,0.5108
466560000,61440,0,0,0,0,0,0,0,0,0,0.7294
