Local Decode(TotalCH*Resolution*FPS),Local Decode(Total Bit Rate),Smart Guard(General Motion)(Total DecodeResolution*FPS),Smart Guard(General Motion)(Total Decode Bit Rate),Live View Connection(Server Total UpLoad Bit Rate),Always Record(Total Record Bit Rate),Metadata,Edge Event,IVS Channel(Resolution*FPS),IVS Channel(Bit Rate),const,Loading Avg
1032192000,7168,0,0,0,0,0,0,0,0,-0.140334998,0.6643
737280000,5120,0,0,0,0,0,0,0,0,-0.140334998,0.4344
442368000,3072,0,0,0,0,0,0,0,0,-0.140334998,0.2045
684288000,45056,0,0,0,0,0,0,0,0,-0.140334998,0.737
497664000,32768,0,0,0,0,0,0,0,0,-0.140334998,0.4977
311040000,20480,0,0,0,0,0,0,0,0,-0.140334998,0.2584
497664000,65536,0,0,0,0,0,0,0,0,-0.140334998,0.7773
373248000,49152,0,0,0,0,0,0,0,0,-0.140334998,0.5479
248832000,32768,0,0,0,0,0,0,0,0,-0.140334998,0.3185
393984000,77824,0,0,0,0,0,0,0,0,-0.140334998,0.8075
290304000,57344,0,0,0,0,0,0,0,0,-0.140334998,0.558
186624000,36864,0,0,0,0,0,0,0,0,-0.140334998,0.3086
933120000,30720,0,0,0,0,0,0,0,0,-0.140334998,0.7939
684288000,22528,0,0,0,0,0,0,0,0,-0.140334998,0.5448
435456000,14336,0,0,0,0,0,0,0,0,-0.140334998,0.2956
715392000,47104,0,0,0,0,0,0,0,0,-0.140334998,0.7768
528768000,34816,0,0,0,0,0,0,0,0,-0.140334998,0.5376
342144000,22528,0,0,0,0,0,0,0,0,-0.140334998,0.2983
580608000,57344,0,0,0,0,0,0,0,0,-0.140334998,0.7671
435456000,43008,0,0,0,0,0,0,0,0,-0.140334998,0.5403
290304000,28672,0,0,0,0,0,0,0,0,-0.140334998,0.3134
1181952000,19456,0,0,0,0,0,0,0,0,-0.140334998,0.877
870912000,14336,0,0,0,0,0,0,0,0,-0.140334998,0.6093
559872000,9216,0,0,0,0,0,0,0,0,-0.140334998,0.3416
933120000,30720,0,0,0,0,0,0,0,0,-0.140334998,0.7939
684288000,22528,0,0,0,0,0,0,0,0,-0.140334998,0.5448
466560000,15360,0,0,0,0,0,0,0,0,-0.140334998,0.3268
725760000,35840,0,0,0,0,0,0,0,0,-0.140334998,0.6882
539136000,26624,0,0,0,0,0,0,0,0,-0.140334998,0.4752
352512000,17408,0,0,0,0,0,0,0,0,-0.140334998,0.2621
691200000,51200,0,0,0,0,0,0,0,0,-0.140334998,0.7944
497664000,36864,0,0,0,0,0,0,0,0,-0.140334998,0.5327
331776000,24576,0,0,0,0,0,0,0,0,-0.140334998,0.3083
470016000,69632,0,0,0,0,0,0,0,0,-0.140334998,0.7923
345600000,51200,0,0,0,0,0,0,0,0,-0.140334998,0.5454
235008000,34816,0,0,0,0,0,0,0,0,-0.140334998,0.326
368640000,81920,0,0,0,0,0,0,0,0,-0.140334998,0.8241
276480000,61440,0,0,0,0,0,0,0,0,-0.140334998,0.583
184320000,40960,0,0,0,0,0,0,0,0,-0.140334998,0.3419
884736000,32768,0,0,0,0,0,0,0,0,-0.140334998,0.7765
663552000,24576,0,0,0,0,0,0,0,0,-0.140334998,0.5473
442368000,16384,0,0,0,0,0,0,0,0,-0.140334998,0.3181
608256000,45056,0,0,0,0,0,0,0,0,-0.140334998,0.6822
456192000,33792,0,0,0,0,0,0,0,0,-0.140334998,0.4766
304128000,22528,0,0,0,0,0,0,0,0,-0.140334998,0.2709
470016000,52224,0,0,0,0,0,0,0,0,-0.140334998,0.6438
340992000,37888,0,0,0,0,0,0,0,0,-0.140334998,0.4285
230400000,25600,0,0,0,0,0,0,0,0,-0.140334998,0.244
479232000,53248,0,0,0,0,0,0,0,0,-0.140334998,0.6592
359424000,39936,0,0,0,0,0,0,0,0,-0.140334998,0.4593
239616000,26624,0,0,0,0,0,0,0,0,-0.140334998,0.2594
