Local Decode(TotalCH*Resolution*FPS),Local Decode(Total Bit Rate),Smart Guard(General Motion)(Total DecodeResolution*FPS),Smart Guard(General Motion)(Total Decode Bit Rate),Live View Connection(Server Total UpLoad Bit Rate),Always Record(Total Record Bit Rate),Metadata,Edge Event,IVS Channel(Resolution*FPS),IVS Channel(Bit Rate),const,Loading Avg
186624000,6144,0,0,0,0,0,0,0,0,0,0.1319
373248000,12288,0,0,0,0,0,0,0,0,0,0.2776
559872000,18432,0,0,0,0,0,0,0,0,0,0.4961
746496000,24576,0,0,0,0,0,0,0,0,0,0.7812
559872000,36864,0,0,0,0,0,0,0,0,0,0.7205
684288000,11264,0,0,0,0,0,0,0,0,0,0.4909
870912000,14336,0,0,0,0,0,0,0,0,0,0.5157
1057536000,17408,0,0,0,0,0,0,0,0,0,0.7785
497664000,36864,0,0,0,0,0,0,0,0,0,0.4481
580608000,43008,0,0,0,0,0,0,0,0,0,0.5336
663552000,49152,0,0,0,0,0,0,0,0,0,0.638
718848000,53248,0,0,0,0,0,0,0,0,0,0.677
801792000,59392,0,0,0,0,0,0,0,0,0,0.7954
294912000,65536,0,0,0,0,0,0,0,0,0,0.3912
51840000,2048,0,0,0,0,0,0,0,0,0,0.0636
103680000,4096,0,0,0,0,0,0,0,0,0,0.0825
155520000,6144,0,0,0,0,0,0,0,0,0,0.0954
207360000,8192,0,0,0,0,0,0,0,0,0,0.1004
124416000,8192,0,0,0,0,0,0,0,0,0,0.0984
186624000,12288,0,0,0,0,0,0,0,0,0,0.1135
217728000,14336,0,0,0,0,0,0,0,0,0,0.1067
41472000,4096,0,0,0,0,0,0,0,0,0,0.0803
82944000,8192,0,0,0,0,0,0,0,0,0,0.0884
124416000,12288,0,0,0,0,0,0,0,0,0,0.1038
165888000,16384,0,0,0,0,0,0,0,0,0,0.1599
186624000,18432,0,0,0,0,0,0,0,0,0,0.1262
207360000,20480,0,0,0,0,0,0,0,0,0,0.1381
221184000,32768,0,0,0,0,0,0,0,0,0,0.3359
304128000,45056,0,0,0,0,0,0,0,0,0,0.5138
359424000,53248,0,0,0,0,0,0,0,0,0,0.5946
414720000,61440,0,0,0,0,0,0,0,0,0,0.7184
442368000,65536,0,0,0,0,0,0,0,0,0,0.7715
259200000,10240,0,0,0,0,0,0,0,0,0,0.1192
311040000,12288,0,0,0,0,0,0,0,0,0,0.1377
362880000,14336,0,0,0,0,0,0,0,0,0,0.1759
248832000,32768,0,0,0,0,0,0,0,0,0,0.3548
342144000,45056,0,0,0,0,0,0,0,0,0,0.5386
435456000,57344,0,0,0,0,0,0,0,0,0,0.7572
279936000,18432,0,0,0,0,0,0,0,0,0,0.1292
311040000,20480,0,0,0,0,0,0,0,0,0,0.247
653184000,21504,0,0,0,0,0,0,0,0,0,0.4154
839808000,27648,0,0,0,0,0,0,0,0,0,0.6042
933120000,30720,0,0,0,0,0,0,0,0,0,0.7562
